startDate,endDate,status,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,distributionChannel,userLanguage,QID2,QID23,QID67,QID40,QID41_TEXT,QID42,QID43,QID44,QID45,QID46_TEXT,QID47_TEXT,QID70,QID71,QID72,QID48,QID49,QID50,QID51,QID52,QID53,QID54,QID55,QID56,QID57,QID58,QID59,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID80_TEXT,QID60,QID61,QID63,QID64,QID65,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,Treatment,FL_35_DO
2023-02-20 12:50:53,2023-02-20 12:51:08,0,100,14,1,2023-02-20 12:51:08,R_3j9FYpR6Yh52zvd,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf04-087d-49ae-a9c3-ba39318f7338,42,2,-3105,8,1,8,2,4,90710,,
2023-02-20 12:49:20,2023-02-20 12:51:08,0,100,108,1,2023-02-20 12:51:09,R_rkU8nMvGtZG2CE9,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3ce7c-c8a0-8a2d-8552-a8eb2a30ad27,34,2,8,5,1,5,4,2,61523,3,FL_55
2023-02-20 12:50:32,2023-02-20 12:51:09,0,100,36,1,2023-02-20 12:51:09,R_beJuxzpBt5kzKLv,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cef6-cfca-bd74-037b-f3e9b9607d3e,31,2,1,1,1,2,4,2,45503,6,FL_58
2023-02-20 12:50:48,2023-02-20 12:51:12,0,100,23,1,2023-02-20 12:51:12,R_pKsKisJMk2XTVVn,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf0d-ad8b-8ba4-892a-275a6d9647a2,27,1,10,1,1,6,10,3,76705,1,FL_46
2023-02-20 12:50:41,2023-02-20 12:51:13,0,100,31,1,2023-02-20 12:51:13,R_1QuUEu6xo7S6crB,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cefc-f85c-0bc9-5851-ce6b038f6208,20,1,3,1,1,7,10,2,62711,6,FL_58
2023-02-20 12:50:14,2023-02-20 12:51:13,0,100,59,1,2023-02-20 12:51:13,R_1r2qvO4faBQZHpZ,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cecc-3775-24c2-a311-cd874d9a24ad,39,2,19,1,2,4,8,4,81004,5,FL_57
2023-02-20 12:50:45,2023-02-20 12:51:20,0,100,35,1,2023-02-20 12:51:20,R_3lJHo4MC4VzUpYF,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cef3-c784-131c-ef84-9a06d36d2c33,24,1,4,2,1,2,5,3,28351,0,FL_45
2023-02-20 12:51:00,2023-02-20 12:51:21,0,100,21,1,2023-02-20 12:51:21,R_2ano7M22YufHI7q,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf18-94a8-265a-7f1a-5693af6ae91b,18,2,5,15,2,4,3,2,45011,2,FL_47
2023-02-20 12:50:58,2023-02-20 12:51:21,0,100,23,1,2023-02-20 12:51:22,R_1lAh4H2b5pSJYQj,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf17-1f45-0e12-6e16-9cedcdecd64a,18,1,9,1,1,2,9,1,18901,3,FL_55
2023-02-20 12:50:28,2023-02-20 12:51:22,0,100,53,1,2023-02-20 12:51:22,R_V1MiYzeYi7n9ZjH,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cef6-3563-32c0-691d-b2059ce4f601,38,1,18,5,1,7,10,4,91775,1,FL_46
2023-02-20 12:49:14,2023-02-20 12:51:22,0,100,127,1,2023-02-20 12:51:22,R_2Et9IzlpLj6lxNN,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cea4-f5df-05a6-2b14-7a6723efcaec,77,2,13,1,1,4,1,3,29568,0,FL_45
2023-02-20 12:50:41,2023-02-20 12:51:25,0,100,44,1,2023-02-20 12:51:25,R_4ShVTAwgTuDTw9r,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf0a-a490-a56e-839e-9303a354c447,32,2,5,15,14,2,2,1,19401,6,FL_58
2023-02-20 12:50:53,2023-02-20 12:51:25,0,100,32,1,2023-02-20 12:51:26,R_2ffWFlXMIXWTGle,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cee9-079a-5562-079d-51357edabc0d,23,1,3,2,1,5,5,2,44108,0,FL_45
2023-02-20 12:51:08,2023-02-20 12:51:27,0,100,18,1,2023-02-20 12:51:28,R_2RWGYEtRtqfvxEk,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf16-b913-21c0-c3ea-54c3f4d126fc,19,1,1,2,1,2,5,4,90013,1,FL_46
2023-02-20 12:48:56,2023-02-20 12:51:30,0,100,153,1,2023-02-20 12:51:30,R_2rUcvYN55irIKlG,,,,,anonymous,EN,1,3,4,4,I don’t know ,5,4,3,,I don’t know not sure ,,4,2,2,2,"0.001,0.51",1,4,1,4,1,4,4,0,4,4,3,3,4,4,3,3,7,I don’t know. ,4,1,8,4,2,63f3ce95-73a2-3a11-3b50-27bd76e2ebf8,38,2,7,1,1,3,1,2,55426,1,FL_46
2023-02-20 12:49:10,2023-02-20 12:51:32,0,100,141,1,2023-02-20 12:51:32,R_1BRw4RxQYvThB4Y,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3ce8e-9e56-841b-d700-ba25ea207744,34,2,19,1,1,5,5,3,28358,1,FL_46
2023-02-20 12:51:16,2023-02-20 12:51:32,0,100,16,1,2023-02-20 12:51:33,R_2v0QGDQ0n8WkgOM,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf28-9c41-0aad-657f-c39914bc0d2a,20,1,1,2,1,2,1,2,48198,4,FL_56
2023-02-20 12:50:13,2023-02-20 12:51:33,0,100,79,1,2023-02-20 12:51:34,R_3Ra9FSWqegB1nIc,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3ceaf-cf2d-7ea9-2a79-be08d7513991,31,1,9,1,1,8,1,3,70126,3,FL_55
2023-02-20 12:51:12,2023-02-20 12:51:35,0,100,22,1,2023-02-20 12:51:35,R_OIjMcV1mggVuzXb,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf1b-ed08-ca2a-1a38-8bfdbd973290,22,1,5,4,9,6,3,4,90201,3,FL_55
2023-02-20 12:50:58,2023-02-20 12:51:36,0,100,38,1,2023-02-20 12:51:37,R_RrvmcX7KwVuftnP,,,,,anonymous,EN,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf02-7bb8-f35d-ccd0-3b5d8389e378,28,2,10,1,1,2,8,3,25264,5,FL_57
2023-02-20 12:49:31,2023-02-20 12:51:39,0,100,128,1,2023-02-20 12:51:39,R_3ho9LVgbR0YtqfC,,,,,anonymous,EN,1,1,4,3,Not spinache,4,0,3,,,,2,2,2,1,"0.51,0.000001",1,2,2,3,0,3,2,1,2,2,2,2,1,1,3,3,"4,8",Because every country has something to trade,3,0,6,4,1,63f3ce93-09b3-f755-9fa3-a0b726aa6af8,53,2,16,1,1,2,2,4,89030,0,FL_45
2023-02-20 12:48:49,2023-02-20 12:51:39,0,100,169,1,2023-02-20 12:51:39,R_VJTp9LsajIwrRhD,,,,,anonymous,EN,1,4,,0,Idk ,1,1,3,0,,Idk tbh ,0,4,4,0,"0.001,0.000001",0,0,1,0,0,4,4,0,0,2,0,0,0,3,2,3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",Idk ,4,0,9,0,4,63f3ce91-7d46-1647-e97d-c5f74ccdee08,26,2,8,15,14,4,10,3,22032,5,FL_57
2023-02-20 12:49:11,2023-02-20 12:51:40,0,100,149,1,2023-02-20 12:51:40,R_sh6jpI6oOSQJnzj,,,,,anonymous,EN,1,4,,3,Just seems the most sensible. ,4,2,2,,,,2,2,2,0,1E-07,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,15,Money. ,2,0,11,2,1,63f3ce9f-05e2-b726-d069-6f092f94e88c,31,2,10,1,1,5,9,1,18848,0,FL_45
2023-02-20 12:51:11,2023-02-20 12:51:43,0,100,32,1,2023-02-20 12:51:43,R_2TO9GTWeUrsMALD,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf19-3b69-6635-1c99-beb5f73f7f3f,35,1,14,2,2,6,1,3,77071,1,FL_46
2023-02-20 12:48:49,2023-02-20 12:51:45,0,100,175,1,2023-02-20 12:51:46,R_1j6uDPCUmnh64A4,,,,,anonymous,EN,1,5,4,2,Why are we shooting anyways and we are starving over here and struggling as well,0,4,3,,,,4,7,4,0,"0.001,0.52",1,0,0,3,1,4,3,1,3,2,1,2,1,2,4,4,"3,8,12",Personal harm or threats,3,0,1,3,1,63f3ce7e-d6a9-54af-5c9f-c7c0a2b4fcec,25,2,5,2,1,4,2,3,72903,0,FL_45
2023-02-20 12:51:16,2023-02-20 12:51:47,0,100,30,1,2023-02-20 12:51:47,R_1FE2rm831Yd86mo,,,,,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cef0-5029-da83-4c87-7b552fa2ce4a,25,2,1,15,2,2,4,3,77665,4,FL_56
2023-02-20 12:51:47,2023-02-20 12:51:52,0,100,4,1,2023-02-20 12:51:52,R_xgXWmwLIjApuv4J,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf27-6983-36c1-4a67-5e6c60547767,53,1,-3105,4,1,6,9,4,92782,,
2023-02-20 12:50:55,2023-02-20 12:51:55,0,100,60,1,2023-02-20 12:51:55,R_3pigBD7Cn9fshkB,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cedb-02d0-422e-063b-8edb7d1fc8c6,38,2,3,1,1,1,4,1,16438,2,FL_47
2023-02-20 12:51:49,2023-02-20 12:51:58,0,100,8,1,2023-02-20 12:51:58,R_3MxiWDslKQ8MXlJ,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf31-b5d7-1eec-1251-8ffcb7c03d7b,65,1,9,1,1,8,10,1,19054,,
2023-02-20 12:48:38,2023-02-20 12:52:04,0,100,205,1,2023-02-20 12:52:04,R_27I6R60kfjmvSt9,,,,,anonymous,EN,1,2,4,2,i have no clue ,0,3,4,2,,it would limit a lot,2,2,3,0,"0.51,0.00001",1,1,1,2,0,3,2,2,2,2,1,1,0,0,7,7,"1,3,4",i have no clue honestly man,1,0,11,0,4,63f3ce74-a3f8-290d-29fc-39d7e7d7941e,18,2,18,1,1,4,4,3,78013,5,FL_57
2023-02-20 12:48:53,2023-02-20 12:52:04,0,100,191,1,2023-02-20 12:52:05,R_2tycXiBOsI9PsJQ,,,,,anonymous,EN,1,2,4,4,Nothing ,3,2,2,,Nothing ,,2,2,2,1,1E-07,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,3,Nothing ,2,0,11,4,2,63f3ce9a-1586-d6c0-39c9-341ef9a4d0ae,32,2,4,2,1,1,2,2,61802,1,FL_46
2023-02-20 12:51:48,2023-02-20 12:52:08,0,100,20,1,2023-02-20 12:52:08,R_2SiVvEj8UKUzRhS,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf3b-52a8-ab91-646e-f2f6d69f17f6,22,1,1,2,1,2,8,3,21207,4,FL_56
2023-02-20 12:51:47,2023-02-20 12:52:11,0,100,23,1,2023-02-20 12:52:12,R_2DSI5wAV1QlK8EP,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf44-b9a3-553d-e545-a9652f42c4cc,35,1,24,2,1,4,2,3,23851,5,FL_57
2023-02-20 12:51:16,2023-02-20 12:52:15,0,100,59,1,2023-02-20 12:52:16,R_3F4h2JmM4YOU2yw,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3ce8d-7a16-dcc1-9ddc-2ff1cb0b5073,29,2,9,1,2,5,4,1,12066,1,FL_46
2023-02-20 12:51:50,2023-02-20 12:52:22,0,100,31,1,2023-02-20 12:52:22,R_oYU3DrR5SOZERyx,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf34-e1dc-21aa-7141-0d8ac72a60b5,41,1,1,10,1,2,1,4,95134,3,FL_55
2023-02-20 12:50:11,2023-02-20 12:52:26,0,100,134,1,2023-02-20 12:52:26,R_1E6j84msLLmxIEv,,,,,anonymous,EN,1,1,4,5,It’s to old,5,4,4,,,,4,4,3,1,"0.001,0.000001",1,3,0,4,1,3,2,0,2,3,3,2,3,2,1,3,4,Yes,3,1,6,4,2,63f3cee3-2afd-1970-64d4-ff8e37cfc082,21,1,5,2,11,7,9,3,32217,0,FL_45
2023-02-20 12:51:53,2023-02-20 12:52:26,0,100,32,1,2023-02-20 12:52:27,R_1OJIrMxzjv8ZkMy,,,,,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf42-fe36-68ed-3cdd-33cef6fbe1b8,19,2,1,1,1,2,2,2,46714,1,FL_46
2023-02-20 12:48:56,2023-02-20 12:52:29,0,100,212,1,2023-02-20 12:52:29,R_1PUay02rOHzUaOp,,,,,anonymous,EN,1,1,4,5,Because it fair for everybody else,5,2,4,,Because they could kill million’s of people ,,4,4,2,1,"0.001,0.000001",1,2,0,2,1,2,4,0,2,4,2,4,2,2,4,1,"4,8,11",Because they don’t like those countries ,2,0,2,3,1,63f3ce96-c426-8c07-4013-646eb775a845,22,2,19,2,1,7,1,3,31082,2,FL_47
2023-02-20 12:51:44,2023-02-20 12:52:30,0,100,45,1,2023-02-20 12:52:30,R_1JXu76wIZ5jQNcl,,,,,anonymous,EN,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf3d-c535-854a-03b6-a87434d808ec,68,2,1,1,1,2,2,3,41568,2,FL_47
2023-02-20 12:50:11,2023-02-20 12:52:31,0,100,139,1,2023-02-20 12:52:31,R_2cBkV7eCZhdJlQG,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cee7-527f-1976-a644-dd3423a2c119,33,1,1,15,2,6,4,4,83605,0,FL_45
2023-02-20 12:49:31,2023-02-20 12:52:31,0,100,180,1,2023-02-20 12:52:32,R_1k22CtQWCZXbHKi,,,,,anonymous,EN,1,1,4,4,None ,4,1,4,,None ,,4,4,3,1,"0.001,0.52",1,3,0,1,1,4,2,1,4,4,4,3,3,4,3,4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",None ,4,1,11,4,2,63f3ce90-9b7a-7a2d-1075-b8af8fa18ab9,24,2,1,2,14,2,1,3,30214,2,FL_47
2023-02-20 12:51:38,2023-02-20 12:52:33,0,100,55,1,2023-02-20 12:52:33,R_XhMiZccQS95uuhH,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf27-20ad-a31f-d1f7-365ce8891585,57,1,15,1,1,8,10,2,48195,5,FL_57
2023-02-20 12:49:12,2023-02-20 12:52:33,0,100,201,1,2023-02-20 12:52:34,R_cMS6Aqw7zRWIWIh,,,,,anonymous,EN,1,1,4,3,Not sure if you ,5,3,4,4,,Not sure ,4,4,4,2,"0.001,0.51",0,3,1,3,1,4,3,0,4,4,4,4,4,4,3,1,"1,2,3",Nit sure if you are doing anything or not but I don’t want to you too ,4,0,5,4,1,63f3ceae-c5b6-3ceb-3a0d-d4fd97e06af5,43,1,2,1,1,2,1,2,61944,4,FL_56
2023-02-20 12:48:58,2023-02-20 12:52:34,0,100,216,1,2023-02-20 12:52:35,R_1pVSGcy11c0BZxx,,,,,anonymous,EN,1,4,,5,I really like alot about it ,5,4,4,5,,I really like it alot and is one of the best ,4,4,4,2,"0.001,0.51",1,4,0,4,1,4,4,0,4,4,4,4,4,4,4,4,3,I really like it alot and is one if tgw bezt ,4,1,2,4,2,63f3ce67-e573-149c-6fb6-6f880aef43a2,40,1,21,1,1,7,1,1,10001,4,FL_56
2023-02-20 12:49:04,2023-02-20 12:52:37,0,100,213,1,2023-02-20 12:52:38,R_22ztGom7y84aeeY,,,,,anonymous,EN,1,1,4,3,Disapprove the president not helping the economy and not lowering inflations in grocery stores.,3,2,1,,Spending bill for weapons,,2,2,2,1,0.52,0,3,2,2,0,3,2,2,2,2,2,2,2,2,2,2,3,Spy balloons,2,0,11,0,5,63f3cea7-42bf-f747-79af-4a1477f9a25f,23,1,1,1,1,4,4,1,13209,1,FL_46
2023-02-20 12:48:48,2023-02-20 12:52:40,0,100,231,1,2023-02-20 12:52:40,R_2Cs2EsOXRKDVfy3,,,,,anonymous,EN,1,3,4,1,Dangerous,3,4,4,,Destruction of property because of these nuclear weapons.,,3,2,3,0,"0.001,0.00001",1,4,0,2,0,4,2,0,2,4,2,2,3,1,1,2,3,Nuclear weapons,2,0,2,3,2,63f3ce7d-5d5c-5cdf-a5f9-03223b1ba29f,21,2,12,15,7,2,1,1,20716,3,FL_55
2023-02-20 12:48:31,2023-02-20 12:52:40,0,100,248,1,2023-02-20 12:52:40,R_28LCue3b5Xw70gz,,,,,anonymous,EN,1,2,4,2,It seems like it would be made more into an bigger problem than what it is already ,1,4,3,,It would not work out since we would be more in danger with having bad ties ,,1,1,4,1,"0.001,0.51",1,1,0,1,0,2,2,2,2,4,3,4,3,2,7,7,"1,2,3",Because they want what we have,3,0,5,4,1,63f3ce6e-8e73-82bd-ee36-6c4507da5216,25,2,3,1,2,5,4,3,78014,3,FL_55
2023-02-20 12:50:53,2023-02-20 12:52:44,0,100,111,1,2023-02-20 12:52:44,R_w1WNEOPDDMgxrsl,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cecc-66e7-6ed2-1c20-641048e949c5,26,1,1,1,16,2,2,3,33881,2,FL_47
2023-02-20 12:50:03,2023-02-20 12:52:45,0,100,161,1,2023-02-20 12:52:46,R_Yc4WGVw4woT2C6l,,,,,anonymous,EN,1,1,4,2,Dangerous,3,2,2,,Because it’s dangerous,,3,3,2,1,0.52,1,2,0,3,0,4,1,1,1,2,1,1,2,1,1,1,"1,2",They hate us,2,0,1,3,3,63f3ceb5-6759-8cf3-09c8-36e925709b69,21,2,1,1,1,2,2,4,98277,3,FL_55
2023-02-20 12:51:32,2023-02-20 12:52:47,0,100,74,1,2023-02-20 12:52:48,R_3g0nS7rxh6fTD6c,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf32-ac33-fcb1-55f7-8b9e90f1f513,37,1,2,1,1,6,1,2,45036,1,FL_46
2023-02-20 12:48:32,2023-02-20 12:52:51,0,100,258,1,2023-02-20 12:52:51,R_ZDivttpS1LSPqZH,,,,,anonymous,EN,1,4,,1,4FAH-KDK63R-MSAW,0,4,4,1,,4FAH-KDK63R-MSAW,1,2,4,0,1E-07,1,3,2,4,0,4,4,3,2,4,4,4,4,2,7,3,4,4FAH-KDK63R-MSAW,4,1,5,4,2,63f3ce7a-4481-e531-f987-d60b7d3707ca,68,1,9,1,1,7,4,4,85215,4,FL_56
2023-02-20 12:48:48,2023-02-20 12:52:53,0,100,244,1,2023-02-20 12:52:53,R_1NtDIpLJxLP2zYn,,,,,anonymous,EN,1,4,,3,It was the best choice.,1,2,1,,I don't know.,,1,7,4,0,1E-07,1,2,2,3,0,3,2,3,2,3,2,2,1,2,2,2,4,I have no clue.,5,0,11,1,1,63f3ce97-617c-c3dd-e04a-53ed35c13a90,49,2,1,1,1,6,4,4,80120,3,FL_55
2023-02-20 12:50:04,2023-02-20 12:52:53,0,100,168,1,2023-02-20 12:52:54,R_Xudv686mQ7Bq3Zf,,,,,anonymous,EN,1,4,,0,I’m tired of wars,3,2,3,3,,I think that was a crazy decision to make and I don’t like it at all ,2,2,2,2,0.0001,0,2,0,2,1,4,1,3,2,2,1,4,2,2,2,1,2,Just wish all wars will end,2,0,11,3,2,63f3ceb4-69d9-83e7-1cef-4386acdfea13,31,2,5,2,1,2,1,3,32210,4,FL_56
2023-02-20 12:49:27,2023-02-20 12:52:55,0,100,208,1,2023-02-20 12:52:55,R_325ysQVP02Qgt6G,,,,,anonymous,EN,1,4,,2,I don’t know ,0,0,0,,,,1,7,0,0,1E-07,1,2,2,2,0,2,0,4,2,2,2,2,0,2,2,2,1,Because they are trying to bomb everyone ,5,0,3,0,4,63f3cea6-3639-7576-be97-ac9a267eea32,42,2,1,1,1,1,2,3,41653,0,FL_45
2023-02-20 12:48:15,2023-02-20 12:53:01,0,100,285,1,2023-02-20 12:53:01,R_2BwXdMKwtxgTS0s,,,,,anonymous,EN,1,4,,2,Military strikes should be a last resort ,3,4,4,,Civilians were harmed ,,2,3,2,1,"0.52,0.51",1,3,1,3,1,3,2,1,1,4,3,3,2,2,7,3,"1,2,4,8,9,10",Greed,3,0,2,4,2,63f3ce74-c8b9-fd2e-109e-d33cb1386ee3,35,1,16,1,2,8,3,4,92544,1,FL_46
2023-02-20 12:49:20,2023-02-20 12:53:05,0,100,224,1,2023-02-20 12:53:05,R_1ONbN0GQyOy1DIY,,,,,anonymous,EN,1,4,,5,It was correct ,5,0,0,,,,0,2,0,1,0.0001,1,2,2,2,0,4,3,2,1,0,3,3,2,2,2,2,15,None,2,0,5,4,2,63f3ceb3-9960-7c8b-e232-a7e5d9cdb5f8,52,2,3,1,1,2,1,1,1022,0,FL_45
2023-02-20 12:52:04,2023-02-20 12:53:05,0,100,61,1,2023-02-20 12:53:05,R_23NJRn8rhxIhJ3X,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf4e-f5cd-50bd-bdf5-eb715aa3c3cc,20,1,11,1,1,4,10,3,33953,2,FL_47
2023-02-20 12:52:33,2023-02-20 12:53:05,0,100,32,1,2023-02-20 12:53:06,R_33wmcJerzycCs95,,,,,anonymous,EN,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf67-3c62-a390-b2c2-be822bd94821,38,2,1,1,1,2,9,2,43055,1,FL_46
2023-02-20 12:49:10,2023-02-20 12:53:14,0,100,243,1,2023-02-20 12:53:14,R_1CxLMuxXHSkLLCZ,,,,,anonymous,EN,1,2,4,3,no reason(s),4,2,2,3,,no reason(s),2,2,2,0,1E-07,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,15,no comment,2,0,7,2,2,63f3cea8-5276-7079-c962-11e27246c778,23,2,1,1,1,6,2,4,92626,6,FL_58
2023-02-20 12:52:45,2023-02-20 12:53:16,0,100,31,1,2023-02-20 12:53:17,R_3kul74yNH6v48RD,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf83-d07b-4ad2-60fc-f44990926ad8,46,2,6,1,2,2,2,2,69101,3,FL_55
2023-02-20 12:48:12,2023-02-20 12:53:20,0,100,308,1,2023-02-20 12:53:21,R_aayWC8VTP7N0Bah,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3ce43-1640-826b-dc38-c919e43d7acb,34,1,20,1,1,7,1,4,91316,0,FL_45
2023-02-20 12:50:00,2023-02-20 12:53:21,0,100,200,1,2023-02-20 12:53:22,R_3EVTCmaKWy3XM8J,,,,,anonymous,EN,1,3,4,4,We don’t need to to start anything ,2,2,3,,He needs permission by the Congress and senate first ,,2,3,3,2,"0.0001,0.000001",1,3,2,3,0,3,3,1,2,2,2,2,2,1,2,1,2,Because they want to be us ,3,0,7,2,2,63f3cede-0d03-0cc1-383e-2bb1c07497c6,18,1,17,1,1,4,3,1,10512,3,FL_55
2023-02-20 12:52:50,2023-02-20 12:53:21,0,100,31,1,2023-02-20 12:53:22,R_3m8XiLplmgH4JPh,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf60-3bfd-48c4-061d-79fd9561e99e,50,2,1,1,1,-3105,1,2,47362,4,FL_56
2023-02-20 12:52:42,2023-02-20 12:53:23,0,100,41,1,2023-02-20 12:53:24,R_2duqJLKBEuAdA1w,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf48-f467-0c0f-f652-a6a718dc6015,19,2,16,1,3,4,3,3,33066,6,FL_58
2023-02-20 12:52:49,2023-02-20 12:53:25,0,100,36,1,2023-02-20 12:53:26,R_3GCwJ1ctTg5QG1I,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3cf61-ea50-6258-c61c-61469f4098fe,38,2,1,2,1,2,1,3,36856,4,FL_56
2023-02-20 12:50:37,2023-02-20 12:53:25,0,100,167,1,2023-02-20 12:53:26,R_RqboDYMqA14ygSt,,,,,anonymous,EN,1,3,4,2,We should strike back,2,2,1,,They haven’t made direct threat to us,,3,3,3,0,"0.001,0.52",1,3,1,4,1,3,2,2,3,3,1,3,3,3,3,1,"1,2,4",To cause fear,3,0,2,4,1,63f3cf01-f44a-79df-3551-a97c416010a8,23,1,3,2,1,4,2,4,89129,3,FL_55
2023-02-20 12:48:13,2023-02-20 12:53:27,0,100,314,1,2023-02-20 12:53:28,R_1OB0IDBafJz5WKw,,,,,anonymous,EN,1,5,4,5,For security of the nation ,5,4,3,,,,4,4,4,2,"0.51,0.00001",1,4,1,4,1,4,4,0,4,4,4,3,4,3,4,3,"1,2,3","Power, stability ",4,0,2,4,2,63f3ce59-5035-5f4a-6f7d-b53fcc1838a3,33,2,16,1,1,7,1,1,10001,0,FL_45
2023-02-20 12:51:26,2023-02-20 12:53:28,0,100,121,1,2023-02-20 12:53:28,R_2q3g4hdeXPeSZ9C,,,,,anonymous,EN,1,4,,1,He really don’t know anything ,1,4,4,,,,3,4,4,2,1E-07,0,4,0,4,0,4,4,0,4,4,4,4,4,0,7,7,15,Green green yellow green black green green black yellow green black green yellow green green black green green black yellow yellow black yellow green black green yellow yellow black yellow yellow green yellow black black yellow yellow green yellow black black green green yellow green green ,5,0,1,4,1,63f3cf19-1710-d8c6-15e9-0431afac72a9,42,2,7,1,1,4,10,3,29033,0,FL_45
